,platform,method,size_a_n,size_a_m,size_b_n,size_b_m,time
2978,cuda,division,25000,25000,25000,25000,0.02296883201599121
2979,cuda,multiplicacion,25000,25000,25000,25000,0.022343168258666994
2980,cl,suma,25000,25000,25000,25000,1.12809419631958
2981,cl,resta,25000,25000,25000,25000,0.008466720581054688
2982,cl,division,25000,25000,25000,25000,0.007561445236206055
2983,cl,multiplicacion,25000,25000,25000,25000,0.008262395858764648
2984,numpy,suma,25000,25000,25000,25000,0.7639105319976807
2985,numpy,resta,25000,25000,25000,25000,0.7649178504943848
2986,numpy,division,25000,25000,25000,25000,0.7577860355377197
2987,numpy,multiplicacion,25000,25000,25000,25000,0.7574324607849121
2988,cuda,suma,25000,25000,25000,25000,0.016338911056518555
2989,cuda,resta,25000,25000,25000,25000,0.02333945655822754
